NAME,CITY,STATE,COUNTRY,LATITUDE,LONGITUDE
WARNER UNIVERSITY,LAKE WALES,FL,USA,27.825751489,-81.599972483
UNIVERSITY OF WISCONSIN-LA CROSSE,LA CROSSE,WI,USA,43.8153900610001,-91.230124792
LAKESHORE TECHNICAL COLLEGE,CLEVELAND,WI,USA,43.9247742630001,-87.7545403239999
MILWAUKEE AREA TECHNICAL COLLEGE,MILWAUKEE,WI,USA,43.0435902780001,-87.920818442
UNIVERSITY OF WISCONSIN-RIVER FALLS,RIVER FALLS,WI,USA,44.852462487,-92.62511159
BLACKHAWK TECHNICAL COLLEGE,JANESVILLE,WI,USA,42.5931591820001,-89.0162541989999
WISCONSIN INDIANHEAD TECHNICAL COLLEGE,SHELL LAKE,WI,USA,45.7478305540001,-91.916484058
FAIRMONT STATE UNIVERSITY,FAIRMONT,WV,USA,39.485936748,-80.16201764
MONONGALIA COUNTY TECHNICAL EDUCATION CENTER,MORGANTOWN,WV,USA,39.611164812,-79.957275102
WEST VIRGINIA NORTHERN COMMUNITY COLLEGE,WHEELING,WV,USA,40.0633176330001,-80.7212629589999
THE UNIVERSITY OF WEST FLORIDA,PENSACOLA,FL,USA,30.5491748480001,-87.218448607
INTERACTIVE COLLEGE OF TECHNOLOGY-CHAMBLEE,CHAMBLEE,GA,USA,33.8879406570001,-84.3031904269999
TRAVEL INSTITUTE OF THE PACIFIC,HONOLULU,HI,USA,21.299035399,-157.841340045
CALIFORNIA STATE UNIVERSITY-SAN MARCOS,SAN MARCOS,CA,USA,33.128172815,-117.158584071
CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO,SAN BERNARDINO,CA,USA,34.1830437130001,-117.322107751
SOLANO COMMUNITY COLLEGE,FAIRFIELD,CA,USA,38.234846777,-122.123432375
ALLAN HANCOCK COLLEGE,SANTA MARIA,CA,USA,34.942988401,-120.421114304
GAVILAN COLLEGE,GILROY,CA,USA,36.973274114,-121.568174204
WEST VALLEY COLLEGE,SARATOGA,CA,USA,37.261847824,-122.01008619
CALIFORNIA LUTHERAN UNIVERSITY,THOUSAND OAKS,CA,USA,34.224565569,-118.878924483
OXNARD COLLEGE,OXNARD,CA,USA,34.1647415050001,-119.157331203
MOORPARK COLLEGE,MOORPARK,CA,USA,34.3009607400001,-118.835843509
MIDWAY UNIVERSITY,MIDWAY,KY,USA,38.1445292010001,-84.677319476
THE SOUTHERN BAPTIST THEOLOGICAL SEMINARY,LOUISVILLE,KY,USA,38.248215816,-85.687649162
SOUTHWESTERN ILLINOIS COLLEGE,BELLEVILLE,IL,USA,38.5164057690001,-89.9244659999999
WEST KENTUCKY COMMUNITY AND TECHNICAL COLLEGE,PADUCAH,KY,USA,37.0540810520001,-88.6587622329999
BUTLER COMMUNITY COLLEGE,EL DORADO,KS,USA,37.8066622850001,-96.882822196
FRIENDS UNIVERSITY,WICHITA,KS,USA,37.678454951,-97.367040059
UNIVERSITY OF LOUISVILLE,LOUISVILLE,KY,USA,38.2157517310001,-85.7606275959999
DELGADO COMMUNITY COLLEGE,NEW ORLEANS,LA,USA,29.9851489870001,-90.103962227
NORTHERN ESSEX COMMUNITY COLLEGE,HAVERHILL,MA,USA,42.796433764,-71.047415513
MASSACHUSETTS BAY COMMUNITY COLLEGE,WELLESLEY HILLS,MA,USA,42.312696514,-71.2640039999999
MASSASOIT COMMUNITY COLLEGE,BROCKTON,MA,USA,42.0758341960001,-70.989110562
QUINSIGAMOND COMMUNITY COLLEGE,WORCESTER,MA,USA,42.3151267000001,-71.794352722
SOUTHWESTERN MICHIGAN COLLEGE,DOWAGIAC,MI,USA,41.965095311,-86.082715451
NORTHWESTERN MICHIGAN COLLEGE,TRAVERSE CITY,MI,USA,44.765370895,-85.585353579
KALAMAZOO VALLEY COMMUNITY COLLEGE,KALAMAZOO,MI,USA,42.225947918,-85.68214411
UNIVERSITY OF MAINE,ORONO,ME,USA,44.899257,-68.6693319999999
UNITY COLLEGE,UNITY,ME,USA,44.603165,-69.332276
UNIVERSITY OF BALTIMORE,BALTIMORE,MD,USA,39.305833701,-76.616590547
MACOMB COMMUNITY COLLEGE,WARREN,MI,USA,42.6247343420001,-82.958161
GUILFORD TECHNICAL COMMUNITY COLLEGE,JAMESTOWN,NC,USA,35.9981650130001,-79.919140877
RANDOLPH COMMUNITY COLLEGE,ASHEBORO,NC,USA,35.6727969460001,-79.8278789999999
MIDDLESEX COUNTY COLLEGE,EDISON,NJ,USA,40.5047245900001,-74.36652959
CECIL COLLEGE,NORTH EAST,MD,USA,39.6422246340001,-75.955949209
WESTERN NEVADA COLLEGE,CARSON CITY,NV,USA,39.1861581250001,-119.790360039
CLEVELAND INSTITUTE OF MUSIC,CLEVELAND,OH,USA,41.512443945,-81.6088779999999
CLEVELAND INSTITUTE OF ART,CLEVELAND,OH,USA,41.509037649,-81.609639369
NOTRE DAME COLLEGE,CLEVELAND,OH,USA,41.506893716,-81.516616757
CLEVELAND STATE UNIVERSITY,CLEVELAND,OH,USA,41.5022813630001,-81.674355255
FREDERICK COMMUNITY COLLEGE,FREDERICK,MD,USA,39.452241196,-77.41784911
HAGERSTOWN COMMUNITY COLLEGE,HAGERSTOWN,MD,USA,39.6310087470001,-77.667379
UNIVERSITY OF MARYLAND-BALTIMORE COUNTY,BALTIMORE,MD,USA,39.2566858880001,-76.7116069799999
UNIVERSITY OF MARYLAND-COLLEGE PARK,COLLEGE PARK,MD,USA,38.9886065480001,-76.939704118
JOHN CARROLL UNIVERSITY,UNIVERSITY HEIGHTS,OH,USA,41.490047287,-81.532953014
OHIO MEDIA SCHOOL-VALLEY VIEW,VALLEY VIEW,OH,USA,41.393529175,-81.6156183969999
BALDWIN WALLACE UNIVERSITY,BEREA,OH,USA,41.373295926,-81.8491119999999
ATLANTA METROPOLITAN STATE COLLEGE,ATLANTA,GA,USA,33.7089303130001,-84.404658953
NATIONAL AMERICAN UNIVERSITY-HOUSTON,HOUSTON,TX,USA,29.783665543,-95.586180085
ASHFORD UNIVERSITY,SAN DIEGO,CA,USA,41.8519435950001,-90.199127429
CITY UNIVERSITY OF SEATTLE,SEATTLE,WA,USA,47.611499827,-122.182724266
NATIONAL AMERICAN UNIVERSITY-HAROLD D. BUCKINGHAM GRADUATE SCHOOL,AUSTIN,TX,USA,30.3512543350001,-97.7522010819999
NATIONAL BEAUTY COLLEGE,ENNIS,TX,USA,32.8805492120001,-96.632034227
TEXAS BARBER COLLEGE,HOUSTON,TX,USA,29.7278548640001,-95.5278478019999
ALL BEAUTY COLLEGE,KINGMAN,AZ,USA,35.2397716,-114.027155174
INTERACTIVE COLLEGE OF TECHNOLOGY-GAINESVILLE,GAINESVILLE,GA,USA,34.2765966750001,-83.8555236449999
APARICIO-LEVY TECHNICAL COLLEGE,TAMPA,FL,USA,27.9906248520001,-82.332285353
NORTHCENTRAL UNIVERSITY,SAN DIEGO,CA,USA,34.598900633,-112.286176771
AMERICAN INTERCONTINENTAL UNIVERSITY-ONLINE,SCHAUMBURG,IL,USA,42.071036098,-88.2186401389999
PLATT COLLEGE-MOORE,MOORE,OK,USA,35.3391543920001,-97.478448886
EAGLE GATE COLLEGE-LAYTON,LAYTON,UT,USA,41.073340742,-111.974384517
SAE EXPRESSION COLLEGE,EMERYVILLE,CA,USA,37.8476309980001,-122.295399693
THE COLLEGE OF HEALTH CARE PROFESSIONS-SOUTHWEST HOUSTON,HOUSTON,TX,USA,29.688071,-95.527638
BRIGHTWOOD COLLEGE-PALM SPRINGS,PALM SPRINGS,CA,USA,33.8219010500001,-116.519221812
GEORGIA GWINNETT COLLEGE,LAWRENCEVILLE,GA,USA,33.979915143,-84.001135085
THE SALON PROFESSIONAL ACADEMY-HUNTSVILLE,HUNTSVILLE,AL,USA,34.7362623060001,-86.656209696
CALIFORNIA CAREER COLLEGE,CANOGA PARK,CA,USA,34.197566076,-118.60179437
PALLADIUM TECHNICAL ACADEMY,TEMPLE CITY,CA,USA,34.0768220850001,-118.044416495
NATIONAL POLYTECHNIC COLLEGE,COMMERCE,CA,USA,33.9898412480001,-118.138914129
AMERICAN CAREER COLLEGE-ONTARIO,ONTARIO,CA,USA,34.068204139,-117.583813812
ASHER COLLEGE,SACRAMENTO,CA,USA,38.58778396,-121.41576694
UNIVERSITY OF EAST-WEST MEDICINE,SUNNYVALE,CA,USA,37.3711731660001,-122.047493362
BLAKE AUSTIN COLLEGE,VACAVILLE,CA,USA,38.378548487,-121.945605559
ADVANCED COMPUTING INSTITUTE,LOS ANGELES,CA,USA,34.0607271800001,-118.300346035
XAVIER COLLEGE SCHOOL OF NURSING,STOCKTON,CA,USA,37.9641665,-121.292639232
SUM BIBLE COLLEGE AND THEOLOGICAL SEMINARY,OAKLAND,CA,USA,37.734083148,-122.177764564
TENNESSEE CAREER INSTITUTE,COLUMBIA,TN,USA,35.5997711530001,-87.077911563
TEXAS HEALTH SCHOOL,HOUSTON,TX,USA,29.7834900330001,-95.5797097239999
PAUL MITCHELL THE SCHOOL-LOGAN,LOGAN,UT,USA,41.7270959210001,-111.833860466
CAREERS UNLIMITED,OREM,UT,USA,40.274852584,-111.731399633
AVI CAREER TRAINING,GREAT FALLS,VA,USA,38.9742920520001,-77.296725967
MOUNTAIN STATE SCHOOL OF MASSAGE,CHARLESTON,WV,USA,38.317541384,-81.579594211
TONI & GUY HAIRDRESSING ACADEMY-MANTECA,MANTECA,CA,USA,37.78879154,-121.217408422
TULSA WELDING SCHOOL-TULSA,TULSA,OK,USA,36.1483483590001,-95.958927719
SHORTER UNIVERSITY-COLLEGE OF ADULT & PROFESSIONAL PROGRAMS,MARIETTA,GA,USA,33.908012012,-84.427925011
THE ART INSTITUTE OF INDIANAPOLIS,INDIANAPOLIS,IN,USA,39.920272218,-86.221905555
SAN JOAQUIN VALLEY COLLEGE-CENTRAL ADMINISTRATIVE OFFICE,VISALIA,CA,USA,36.2989400170001,-119.333359795
BROKEN ARROW BEAUTY COLLEGE-TULSA,TULSA,OK,USA,36.060355874,-95.8528237629999
FRED D. LEAREY TECHNICAL COLLEGE,TAMPA,FL,USA,27.996722,-82.4374809999999
HOLLYWOOD INSTITUTE OF BEAUTY CAREERS-WEST PALM BEACH,WEST PALM BEACH,FL,USA,26.649610458,-80.057297428
HOLLYWOOD INSTITUTE OF BEAUTY CAREERS-CASSELBERRY,CASSELBERRY,FL,USA,28.6330011110001,-81.3214940779999
EMPIRE BEAUTY SCHOOL-CHELTENHAM,WYNCOTE,PA,USA,40.081841524,-75.1677955389999
COACHELLA VALLEY BEAUTY COLLEGE-BEAUMONT,BEAUMONT,CA,USA,33.92976198,-116.948335697
DEWEY UNIVERSITY-MAYAGUEZ,MAYAGUEZ,PR,PRI,18.2255604100001,-67.169584044
COASTAL PINES TECHNICAL COLLEGE,WAYCROSS,GA,USA,31.2131669460001,-82.383098687
CARRINGTON COLLEGE-ADMINISTRATIVE OFFICE,SACRAMENTO,CA,USA,38.555997,-121.371497
CATHOLIC UNIVERSITY OF AMERICA,WASHINGTON,DC,USA,38.9357956050001,-76.998961387
FLORIDA COLLEGE,TEMPLE TERRACE,FL,USA,28.034910568,-82.383445777
LABOURE COLLEGE,MILTON,MA,USA,42.2770572310001,-71.0659527
THE ART INSTITUTE OF TENNESSEE-NASHVILLE,NASHVILLE,TN,USA,36.154574,-86.6354029999999
PIMA MEDICAL INSTITUTE-RENTON,RENTON,WA,USA,47.4690165590001,-122.21138349
MIAMI-JACOBS CAREER COLLEGE-SPRINGBORO,SPRINGBORO,OH,USA,39.5607711260001,-84.253241555
UNIVERSITY OF MASSACHUSETTS MEDICAL SCHOOL WORCESTER,WORCESTER,MA,USA,42.277588741,-71.760689134
THE NEW ENGLAND CONSERVATORY OF MUSIC,BOSTON,MA,USA,42.340937668,-71.08629108
MASSACHUSETTS SCHOOL OF BARBERING,QUINCY,MA,USA,42.247205981,-71.0019058349999
WESTFIELD STATE UNIVERSITY,WESTFIELD,MA,USA,42.1315885830001,-72.795672942
SOUTHEAST TEXAS CAREER INSTITUTE,SILSBEE,TX,USA,30.3418961680001,-94.1698853569999
SOUTHWEST APPLIED TECHNOLOGY COLLEGE,CEDAR CITY,UT,USA,37.6641469090001,-113.069905662
MILWAUKEE CAREER COLLEGE,MILWAUKEE,WI,USA,43.0741924320001,-88.0487138239999
CONCORDIA UNIVERSITY-ANN ARBOR,ANN ARBOR,MI,USA,42.274160227,-83.682447827
UNIVERSITY OF DETROIT MERCY,DETROIT,MI,USA,42.414236504,-83.1359324319999
DORSEY BUSINESS SCHOOLS-SOUTHGATE,SOUTHGATE,MI,USA,42.2130257960001,-83.215662741
DETROIT BUSINESS INSTITUTE-DOWNRIVER,RIVERVIEW,MI,USA,42.1696373450001,-83.189820214
UNIVERSITY OF MICHIGAN-ANN ARBOR,ANN ARBOR,MI,USA,42.2780300000001,-83.736564
VIRGINIA COLLEGE-CHATTANOOGA,CHATTANOOGA,TN,USA,35.0072640000001,-85.210544
BROWN AVEDA INSTITUTE-ROCKY RIVER,ROCKY RIVER,OH,USA,41.4821823610001,-81.837527834
CLARY SAGE COLLEGE,TULSA,OK,USA,36.117057591,-95.9038349209999
WALSH COLLEGE OF ACCOUNTANCY AND BUSINESS ADMINISTRATION,TROY,MI,USA,42.573888002,-83.147197206
WAYNE STATE UNIVERSITY,DETROIT,MI,USA,42.3586100000001,-83.072864
SANFORD-BROWN COLLEGE-SAN ANTONIO,SAN ANTONIO,TX,USA,29.518458943,-98.557972021
ARGOSY UNIVERSITY-INLAND EMPIRE,ONTARIO,CA,USA,34.0711030890001,-117.271895713
ARGOSY UNIVERSITY-NASHVILLE,NASHVILLE,TN,USA,36.154664,-86.634674
EMPIRE BEAUTY SCHOOL-NORTH HILLS,PITTSBURGH,PA,USA,40.520045,-80.0043689999999
UNITED THEOLOGICAL SEMINARY OF THE TWIN CITIES,NEW BRIGHTON,MN,USA,45.057914704,-93.2256313519999
UNIVERSITY OF MISSISSIPPI,UNIVERSITY,MS,USA,34.3634384270001,-89.53716886
TOUGALOO COLLEGE,TOUGALOO,MS,USA,32.402719,-90.1594049999999
ASSEMBLIES OF GOD THEOLOGICAL SEMINARY,SPRINGFIELD,MO,USA,37.2242391840001,-93.2622087779999
INFOTECH CAREER COLLEGE,PARAMOUNT,CA,USA,33.8807853280001,-118.14167407
TRIDENT UNIVERSITY INTERNATIONAL,CYPRESS,CA,USA,33.8052442420001,-118.03475932
SHORTER COLLEGE,N LITTLE ROCK,AR,USA,34.7593082940001,-92.2604898009999
CITRUS HEIGHTS BEAUTY COLLEGE,CITRUS HEIGHTS,CA,USA,38.713353,-121.289431
HULT INTERNATIONAL BUSINESS SCHOOL,CAMBRIDGE,MA,USA,42.36993026,-71.07073747
MONTANA BIBLE COLLEGE,BOZEMAN,MT,USA,45.655524459,-111.064142505
UNIVERSITY OF CENTRAL MISSOURI,WARRENSBURG,MO,USA,38.7572210000001,-93.7391919999999
ELAINE STEVEN BEAUTY COLLEGE,SAINT LOUIS,MO,USA,38.761398689,-90.278574212
HICKEY COLLEGE,SAINT LOUIS,MO,USA,38.7013030000001,-90.447604
COASTLINE BEAUTY COLLEGE,FOUNTAIN VALLEY,CA,USA,33.7154077880001,-117.94019528
EAGLE ROCK COLLEGE,LOS ANGELES,CA,USA,34.1376044990001,-118.214933629
MONTESSORI CASA INTERNATIONAL,DENVER,CO,USA,39.603291825,-104.880007349
CARLSON COLLEGE OF MASSAGE THERAPY,ANAMOSA,IA,USA,42.103958,-91.356196
MIDWEST INSTITUTE,FENTON,MO,USA,38.5991859380001,-90.409884468
SOLEX MEDICAL ACADEMY,CHICAGO,IL,USA,42.1402375050001,-87.908937168
MYCOMPUTERCAREER.COM-INDIANAPOLIS,INDIANAPOLIS,IN,USA,39.911565352,-86.105371836
Z HAIR ACADEMY,OVERLAND PARK,KS,USA,38.9399139600001,-95.26205189
AVEDA FREDRIC'S INSTITUTE-CINCINNATI,WEST CHESTER,OH,USA,39.144255032,-84.442455966
MYCOMPUTERCAREER.COM-COLUMBUS,WESTERVILLE,OH,USA,40.1013264700001,-82.947120917
CDE CAREER INSTITUTE,TANNERSVILLE,PA,USA,41.24293326,-75.877697042
CHARLESTON SCHOOL OF LAW,CHARLESTON,SC,USA,32.790802538,-79.9380867739999
ELITE COLLEGE OF COSMETOLOGY,LEXINGTON,TN,USA,35.657846797,-88.409238911
MANUEL AND THERESA'S SCHOOL OF HAIR DESIGN-BRYAN,BRYAN,TX,USA,30.6754084200001,-96.373463177
SOUTHWEST UNIVERSITY AT EL PASO,EL PASO,TX,USA,31.7883515130001,-106.413167594
AVEDA INSTITUTE-PROVO,PROVO,UT,USA,40.2567147120001,-111.671194238
WASHINGTON UNIVERSITY IN ST LOUIS,SAINT LOUIS,MO,USA,38.6481249920001,-90.311638907
WEBSTER UNIVERSITY,SAINT LOUIS,MO,USA,38.590774864,-90.3454253
THE UNIVERSITY OF MONTANA,MISSOULA,MT,USA,46.861074,-113.98294
DIXIE APPLIED TECHNOLOGY COLLEGE,SAINT GEORGE,UT,USA,37.107610772,-113.563183366
DOMINION SCHOOL OF HAIR DESIGN,GLOUCESTER POINT,VA,USA,37.2599527040001,-76.4936413409999
VICTORIA'S ACADEMY OF COSMETOLOGY,KENNEWICK,WA,USA,46.2088856460001,-119.122295922
KC'S SCHOOL OF HAIR DESIGN,PONTOTOC,MS,USA,34.255461955,-89.018743287
VIRGINIA COLLEGE-TULSA,TULSA,OK,USA,36.0883113690001,-95.977210586
SOUTH GEORGIA STATE COLLEGE,DOUGLAS,GA,USA,31.497728782,-82.854433021
NORTHEASTERN UNIVERSITY PROFESSIONAL ADVANCEMENT NETWORK,BOSTON,MA,USA,42.339477044,-71.0878411319999
FLORIDA POLYTECHNIC UNIVERSITY,LAKELAND,FL,USA,28.150476853,-81.851273561
BROWN MACKIE COLLEGE-DALLAS,BEDFORD,TX,USA,32.841735612,-97.1157024299999
ARIZONA COLLEGE-MESA,MESA,AZ,USA,33.4183743350001,-111.873427805
ANTIOCH COLLEGE,YELLOW SPRINGS,OH,USA,39.7998133130001,-83.888067404
TEXAS A & M UNIVERSITY-CENTRAL TEXAS,KILLEEN,TX,USA,31.0531368970001,-97.7748826819999
CENTRAL GEORGIA TECHNICAL COLLEGE,WARNER ROBINS,GA,USA,32.5453412270001,-83.667649973
BARBER SCHOOL OF PITTSBURGH,PITTSBURGH,PA,USA,40.4418534380001,-80.034154281
UNIVERSITY OF NEW HAMPSHIRE AT MANCHESTER,MANCHESTER,NH,USA,42.992458533,-71.467736379
INLAND MASSAGE INSTITUTE,SPOKANE,WA,USA,47.73708965,-117.408959015
SUNNYSIDE BEAUTY ACADEMY,SUNNYSIDE,WA,USA,46.324683695,-119.986499296
WISCONSIN ACADEMY,PESHTIGO,WI,USA,45.0540914790001,-87.727784593
THE ART INSTITUTE OF PITTSBURGH-ONLINE DIVISION,PITTSBURGH,PA,USA,40.447938537,-79.9882023489999
BROWN MACKIE COLLEGE-INDIANAPOLIS,INDIANAPOLIS,IN,USA,39.783638158,-86.157795331
COLLEGEAMERICA-CHEYENNE,CHEYENNE,WY,USA,41.175817846,-104.827868378
BRYANT & STRATTON COLLEGE-WAUWATOSA,WAUWATOSA,WI,USA,43.043214779,-88.050982516
REMINGTON COLLEGE-HOUSTON SOUTHEAST CAMPUS,WEBSTER,TX,USA,29.5345380000001,-95.134985
NATIONAL AMERICAN UNIVERSITY-AUSTIN,AUSTIN,TX,USA,30.4377930090001,-97.696880541
NATIONAL AMERICAN UNIVERSITY-WICHITA,WICHITA,KS,USA,37.7224983070001,-97.251731263
JENNY LEA ACADEMY OF COSMETOLOGY,JOHNSON CITY,TN,USA,36.324389669,-82.3545662179999
DEVRY UNIVERSITY-OREGON,PORTLAND,OR,USA,45.51171156,-122.777879022
GRADUATE SCHOOL USA,WASHINGTON,DC,USA,38.8859590700001,-77.020943651
AZURE COLLEGE,MIAMI GARDENS,FL,USA,25.9277697150001,-80.227763087
MERRILLVILLE BEAUTY COLLEGE-FLAWLESS BARBER ACADEMY,CLEVELAND,OH,USA,41.4834153570001,-81.591650084
MJ'S BARBER ACADEMY,DALLAS,TX,USA,32.695631953,-96.841635122
FAYETTE BEAUTY ACADEMY-RITZ BEAUTY ACADEMY,DECATUR,GA,USA,33.7323511910001,-84.2840588239999
ITT TECHNICAL INSTITUTE-GREENFIELD,GREENFIELD,WI,USA,42.960005687,-87.993352692
ITT TECHNICAL INSTITUTE-TUCSON,TUCSON,AZ,USA,32.296733121,-110.996994133
NORTH WEST BEAUTY SCHOOL,HOUSTON,TX,USA,29.861205179,-95.472972145
MEDTECH COLLEGE,INDIANAPOLIS,IN,USA,39.8917905590001,-86.053187184
ITT TECHNICAL INSTITUTE-CLOVIS,CLOVIS,CA,USA,36.8365562180001,-119.701346732
ITT TECHNICAL INSTITUTE-DUNMORE,DUNMORE,PA,USA,41.4152960440001,-75.615452912
ITT TECHNICAL INSTITUTE-MAUMEE,MAUMEE,OH,USA,41.6111574440001,-83.689130951
ITT TECHNICAL INSTITUTE-OKLAHOMA CITY,OKLAHOMA CITY,OK,USA,35.5221520000001,-97.5452759999999
ITT TECHNICAL INSTITUTE-TULSA,TULSA,OK,USA,36.076096319,-95.882162853
TULSA TECHNOLOGY CENTER-OWASSO CAMPUS,OWASSO,OK,USA,36.3131304830001,-95.818452791
TULSA TECHNOLOGY CENTER-SAND SPRINGS CAMPUS,SAND SPRINGS,OK,USA,36.137481027,-96.095940073
REGENCY BEAUTY INSTITUTE-PEORIA,PEORIA,IL,USA,40.7393222420001,-89.634450436
REGENCY BEAUTY INSTITUTE-GREENWOOD,INDIANAPOLIS,IN,USA,39.6381284510001,-86.123924154
REGENCY BEAUTY INSTITUTE-FAIRVIEW HEIGHTS,FAIRVIEW HEIGHTS,IL,USA,38.591244546,-89.990589832
BROADVIEW UNIVERSITY-LAYTON,LAYTON,UT,USA,41.068684299,-111.981551882
INTERNATIONAL ACADEMY OF DESIGN AND TECHNOLOGY-SACRAMENTO,SACRAMENTO,CA,USA,38.6553807380001,-121.520692472
REGENCY BEAUTY INSTITUTE-GREENFIELD,GREENFIELD,WI,USA,42.959163,-88.012889
REGENCY BEAUTY INSTITUTE-EAST TUCSON,TUCSON,AZ,USA,32.2222898480001,-110.838124783
REGENCY BEAUTY INSTITUTE-TRI-COUNTY,SPRINGDALE,OH,USA,39.286125828,-84.46404567
REGENCY BEAUTY INSTITUTE-EASTGATE,CINCINNATI,OH,USA,39.0966872920001,-84.2756422579999
REGENCY BEAUTY INSTITUTE-TOPEKA,TOPEKA,KS,USA,39.031145785,-95.76086392
DEVRY UNIVERSITY-WASHINGTON,FEDERAL WAY,WA,USA,47.294270725,-122.287835197
DEVRY UNIVERSITY-WISCONSIN,GREEN BAY,WI,USA,43.03815,-87.905841
ITT TECHNICAL INSTITUTE-CLIVE,CLIVE,IA,USA,41.609176946,-93.777849912
ITT TECHNICAL INSTITUTE-COLUMBUS,COLUMBUS,OH,USA,39.9343259660001,-82.8697110259999
ITT TECHNICAL INSTITUTE-PHOENIX,PHOENIX,AZ,USA,33.5786754160001,-112.114930682
ITT TECHNICAL INSTITUTE-MADISON,MADISON,WI,USA,43.0362768740001,-89.380335229
THE ART INSTITUTES INTERNATIONAL–KANSAS CITY,LENEXA,KS,USA,38.9790033960001,-94.709655178
LE CORDON BLEU COLLEGE OF CULINARY ARTS-SACRAMENTO,SACRAMENTO,CA,USA,38.6553807380001,-121.5214539
LE CORDON BLEU COLLEGE OF CULINARY ARTS-SEATTLE,TUKWILA,WA,USA,47.4512201260001,-122.255040117
LE CORDON BLEU COLLEGE OF CULINARY ARTS-DALLAS,DALLAS,TX,USA,32.9117197680001,-96.871290329
ROSS COLLEGE-SYLVANIA,SYLVANIA,OH,USA,41.7108847050001,-83.6808745989999
UNIVERSITY OF NEW MEXICO-VALENCIA COUNTY CAMPUS,LOS LUNAS,NM,USA,34.7286831860001,-106.705371201
VAUGHN COLLEGE OF AERONAUTICS AND TECHNOLOGY,FLUSHING,NY,USA,40.7683480000001,-73.881721
AMERICAN ACADEMY MCALLISTER INSTITUTE OF FUNERAL SERVICE,NEW YORK,NY,USA,40.769030688,-73.993782375
AMERICAN MUSICAL AND DRAMATIC ACADEMY,NEW YORK,NY,USA,40.775935572,-73.985960614
AMERICAN BEAUTY SCHOOL,BRONX,NY,USA,40.8352312270001,-73.8607102189999
ARGOSY UNIVERSITY-SALT LAKE CITY,DRAPER,UT,USA,40.5343443960001,-111.895535515
FORTIS INSTITUTE-NASHVILLE,NASHVILLE,TN,USA,36.1532550000001,-86.810737
AMERICAN NATIONAL UNIVERSITY-YOUNGSTOWN,YOUNGSTOWN,OH,USA,41.1449112710001,-80.663893748
CHAMBERLAIN COLLEGE OF NURSING-ADMINISTRATIVE OFFICE,DOWNERS GROVE,IL,USA,41.9497451980001,-88.038557903
CHAMBERLAIN COLLEGE OF NURSING-ILLINOIS,ADDISON,IL,USA,41.949726802,-88.038557903
CHAMBERLAIN COLLEGE OF NURSING-ARIZONA,PHOENIX,AZ,USA,33.566087318,-112.104444852
METROPOLITAN COLLEGE OF NEW YORK,NEW YORK,NY,USA,40.7235162600001,-74.007056024
MILAN INSTITUTE OF COSMETOLOGY-FAIRFIELD,FAIRFIELD,CA,USA,38.2484476720001,-122.045499845
MILAN INSTITUTE OF COSMETOLOGY-VISALIA,VISALIA,CA,USA,36.3018609310001,-119.30992232
OTTAWA UNIVERSITY-ONLINE,OTTAWA,KS,USA,38.602692,-95.263774589
BROADVIEW UNIVERSITY-OREM,OREM,UT,USA,40.3142032370001,-111.723210139
PAUL MITCHELL THE SCHOOL-ESANI,ROSWELL,GA,USA,34.045127746,-84.333507975
VIRGINIA COLLEGE-GREENVILLE,GREENVILLE,SC,USA,34.807544874,-82.343354795
GEMOLOGICAL INSTITUTE OF AMERICA-NEW YORK,NEW YORK,NY,USA,40.7513509510001,-73.9806474649999
MEMORIAL COLLEGE OF NURSING,ALBANY,NY,USA,42.6740683850001,-73.748821022
EMPIRE BEAUTY SCHOOL-TUCSON,TUCSON,AZ,USA,32.235657245,-110.927186799
THUNDERBIRD SCHOOL OF GLOBAL MANAGEMENT,GLENDALE,AZ,USA,33.620887,-112.180861
COLLEGEAMERICA-FLAGSTAFF,FLAGSTAFF,AZ,USA,35.211152494,-111.604793397
ARIZONA ACADEMY OF BEAUTY-EAST,TUCSON,AZ,USA,32.237253229,-110.872304522
ARIZONA AUTOMOTIVE INSTITUTE,GLENDALE,AZ,USA,33.5372488410001,-112.157343911
BROOKLINE COLLEGE-PHOENIX,PHOENIX,AZ,USA,33.566102046,-112.112473188
SOUTHWEST UNIVERSITY OF VISUAL ARTS-TUCSON,TUCSON,AZ,USA,32.2523836560001,-110.927321171
BROWN MACKIE COLLEGE-TUCSON,TUCSON,AZ,USA,32.236735606,-110.89508613
EMPIRE BEAUTY SCHOOL-FLAGSTAFF,FLAGSTAFF,AZ,USA,35.1971511180001,-111.625935564
EMPIRE BEAUTY SCHOOL-CHANDLER,CHANDLER,AZ,USA,33.347585714,-111.860422534
STAR CAREER ACADEMY-NEW YORK,NEW YORK,NY,USA,40.7382506010001,-73.999550754
NEW YORK UNIVERSITY,NEW YORK,NY,USA,40.729451904,-73.997263897
OTTAWA UNIVERSITY-PHOENIX,PHOENIX,AZ,USA,33.576717269,-112.115445747
CORTIVA INSTITUTE-SCOTTSDALE,SCOTTSDALE,AZ,USA,33.466554257,-111.908432921
NEW YORK LAW SCHOOL,NEW YORK,NY,USA,40.7173934840001,-74.006394466
SWEDISH INSTITUTE A COLLEGE OF HEALTH SCIENCES,NEW YORK,NY,USA,40.7463842550001,-73.995670032
BLACK RIVER TECHNICAL COLLEGE,POCAHONTAS,AR,USA,36.2397930000001,-90.9510329999999
